,Rate,Review,Label
811,3.4, Hôm nay mình vào vừa để tránh nóng vừa học mà thực sự quá khiến mình thất Không gian quán chỉ được cái rộng rãi nhưng cảm giác ko sạch sẽ và hơi có chút cũ kĩ vào PG Lý Thươnf Kiệt nhưng ko thấy Mình gọi cốc trà xanh chanh leo quá đắt so với chất chắc quán bỏ vào ít hạt chanh leo để cho thấy là nước chanh leo nguyên chất chứ ko phải siro nên mình uống nhạt ko rõ chanh leo với trà loại bánh mặn rẻ và và mousse việt quất chocolate và caramel chesse ăn tạm ko còn gì để mình thấy phải đến bạn đứng ở tầng nhưng hình như do ko phải ca của các bạn ý hay sao mà để tầng rõ bàn nào cũng có thức ăn thừa chí cả ruồi bọ và mùi chua mà ko ai ra gọi hẳn bạn thì các bạn ý chỉ nhìn thoáng qua rồi lại chạy ra chỗ những người kia nói chuyện tiếp mang tiếng ra tránh nóng mà ko cảm nhận tẹo nào cái mát của điều nhạc thì ko hay và hơi sẽ bh quay lại lần,neg
935,3.4, Gọi bánh chữ nhật thì bị ship nhầm thành bánh gọi lại thì chủ hàng k nghe máy mà là em gái vs mẹ nghe nên việc xử lý sự việc trở nên rất buồn lượng bánh cũng bình cốt bánh nhiều và quá phần trứng muối và phô mai hơi mặn vs chua thêm phần đường rắc ở trên to khiến ăn cảm giác như bị sạn,neg
224,9.0, Thấy Gongcha đã nổi tiếng từ hôm nay mới có dịp uống Mình uống trà xanh kem sữa thêm topping là combo loại Bạn mình uống Trà sữa Earl Grey thêm trân châu trắng và nha Nhận xét đầu tiên là về hình cốc được đặt cố đóng vỏ nắp chắc ống hút màu trắng trong rất đẹp và không có mùi nhựa như một số quán trà sữa Về mùi trà xanh của mình khá kem sữa ko bị trân châu trắng rất ngon còn nha đam và thạch aiyu thì chất lượng Trà sữa Earl Grey của bạn mình thì rất lần sau chắc mình sẽ gọi loại Với mình thì trà sữa hơi nếu bạn nào không thích quá ngọt thì nên giảm Về gọi đặt vào giao Mình đặt hàng qua bạn CSKH check order rất chuẩn và nhiệt bạn shipper giao hàng nhanh vượt quá cả mong đợi của Chắc chắn mình sẽ đặt hàng ở trà sữa Gongcha qua DeliveryNow thêm nhiều lần,pos
402,4.6, Một xuất là thêm nem Thịt có nhiều hơn bt chút nhưng nướng Khá hơn là vỏ giòn nhưng nói chung là ko có gì đặc Ai thích ăn bún chả nên mua suất ở hàng khác với cùng giá,neu
575,4.6, Đi buổi trưa cửa hàng mới mở mà khách đứng ngoài nhân viên k mời vào ngồi Gọi nhìn thì có vẻ sau đó thì chỉ có Nhiề dầu mỡ và ngấy đúng là chỉ ăn để biết chứ quay lại thì thôi,neu
725,4.0, Phục vụ tệ,neg
829,3.4, Phong decor khá độc đáo nhưng sau khi ăn ở đây thì ko có ý định quay Đặc biệt thất vọng về chất lượng phục vụ của ăn chất lượng ko hề tương xứng với giá tuy là các món đơn giản nhưng nấu có khi còn ko ngon bằng nhà đẫm dầu dưa xào thịt rang cháy cạnh thì thái miếng to như thịt xào và ko hề cháy cũng tương đối mặn canh cua tập tàng cà muối ko cơm Giá mỗi món nho nhỏ chứ ko hề to từ biệt khá bực mình vì khi đến thì ko thấy ai trông xe hay ra hướng dẫn dựng xe chỗ nào có nhân viên mở cửa ngó ra xong ko nói gì xong lại đi nên mình để chỗ trống trước quán và phải tự khóa vậy mà khi ra thì lại có người ra bảo thu tiền gửi Mấy nghìn ko đáng bao nhiêu nhưng rất gây khó chịu cho Đi ăn mà ức chế cũng mất cả cảm,neg
20,10.0, Hà Nội cổ giữa phố thị món giá cũng cổ,pos
806,4.0, Sushi ở đây ăn rất vị trí dễ phong cảnh mỗi tội hơi tối một khó chụp ảnh tự Menu khá đa nhân viên phục vụ nhiệt Ngoài ra buffet cũng rất ngon,neg
210,9.2, Hay là tại nhưng mà mình thấy ngon ghê gớm cái coupon mua chè tặng nước nên dẫn nhau ra chỉ có tầng nhưng sâu bên trong rất nhiều chỗ khá thoải rộng Decor nhiều góc sống ảo chụp hết bộ nhớ không hết ảnh ăn chè truyền gồm có trân thạch đen và ăn kèm với creamer của cứ nghĩ là không hợp nhưng cứ thử nghiện Cỡ M người ăn đủ nhưng đứa mình thìa cũng không phải tranh nhau mà vừa không Trân châu có vị ngọt cảm giác thật hơn trân châu những chỗ khác sữa boba gọi là hồng trà bonus trân châu uống khá bình thường như bao chỗ giá bảo vệ gù gù ở đây cũng nhiệt tình trời mưa một lúc mới nhớ ra là chưa mang mũ ra thấy bác đã cất hết mũ cho mọi người rồi,pos
1005,1.0, Đồ uống bình độ nhân viên trông xe khó chịu với khách,neg
717,2.2, Bước chân vào quán thấy ngay mùi bí với cái mùi rất ngấy mũi rất đáng sợ bát phở thì được mỗi cái thịt bò là chất lượng còn mỡ nổi trên bát rất nhiều và hành cũng nhiều không kém Nói chung là mình chỉ ăn một lần cho biết quán phở nổi tiếng ở Hà Nội như nào thôi chứ cũng không quay lại,neg
32,9.0, Quán ruột về các món thạch của Lâu không ra quán giờ thấy quán phát triển ghê trên đường Lương Định đến tiệm vàng Hương Ngát cái gì đó Ngát thì mọi người rẽ vào sẽ thấy ngay quán ở sân vui chơi khu tập có biển hiệu rõ Gửi xe ngay ở rộng rãi dễ quán có cái bục để giấy sau khi gửi xe mọi người ra đó tự lấy cho mình tờ giấy để chọn ghi tên mình rồi đưa cho nhân viên sau đó ngồi chờ nhân viên hỏi tên đem đồ cho mình thôi ăn xong cầm hoá đơn của mình ra chú ngồi phía ngoài thanh Cá nhân mình rất thích cách làm việc như vậy của Vừa nhanh vừa khoa học Giá sau bao năm cảm thấy vẫn quá rẻ cho cuộc Giá hầu như không dao động từ Quán giờ còn hợp tác với Quán Ngon bên có đủ loại xiên nem chua phô mai bánh mỳ bơ các Không lo ăn mỗi thạch chưa lấp đủ bụng nữa nhé,pos
977,3.6, Hôm ghé nhân viên kêu hết phòng rồi chỉ chỏ này Chưa dùng nhưng thấy ko hài lòng,neg
689,2.8, Gọi bánh mỳ thì Mặt mũi nhân viên ai nấy đều xị xuống nhìn chả thèm Đến trc nhưng đc cko ăn sau đứa đến Với cả cũng đắt Rẻ đek đâu cơ chứ,neg
254,10.0, Không thể nào ngon hơn,pos
279,9.6, Nơi đó ăn cực kì ngon mì rất giòn và ngon ăn với thịt thì ngon ăn ở đó thơm ngon hảo rất mát nếu uống vào mùa sáng ở đó thì chẳng còn gì,pos
856,1.8, Phở tự phục vụ ông chủ bất cần toàn là thịt mắt hơn các quán ngon khác nhiều k nên ăn,neg
365,5.0, Dingtea ở đây bé tí nhưng chất lượng thì vẫn không đổi so với cơ sở khác Mình học ngay Giảng Võ nên gần như ngày nào cũng qua đây làm một cốc rồi mới về nhưng toàn nhờ bạn ra mua nên cũng không rõ bên trong quán như nào,neu
233,9.2, Ăn ngon phục vụ nhanh rẻ sẽ quay lại,pos
634,3.2, Mình ăn ở đây do thấy các bạn khen rất ăn xong thì đúng là hối hận của cuộc đời mình ở Havana view lake kem vị dừa kèm nước có mà ở đây kèm riêng nước kem như sữa rắc dừa ở trên quán thì sơ nhân viên thì như mẹ khách chủ quán thì hùng hùng hổ hổ chửi bới chả muốn quay lại,neg
962,3.8, Giá món này đã tăng lên tuy chưa thay đổi trên thực đơn nhưng có nói với khách trc nên ăn đc quảng cáo gồm thịt gà bắp bánh Đồ ăn kèm là bánh pepsi cho ng bánh mỳ và cốc Mình ko thấy chỗ đó đc thịt và thịt vụn kinh chả gắp đc miếng nào tử Hoàn toàn ko có bánh gạo trong suất ăn của bọn phomai nhiều nhưng cũng ko đc như quảng cáo và chất lượng phomai thì dở ăn chả có vị như nhai cao su Chưa kể món này mang ra lõng bõng nước trên mình đoán là cà chua chưng cho vào tạo thay cho ớt hàn quốc món ăn càng nhạt chả có vị ji rõ trừ chị chủ nhiệt để ý đến Thái độ nv cũng Phần ăn của bọn mình ko tắt kịp bếp phomai cháy dính hết giấy vậy là chả còn ji mà Khách đến hay nhân viên cũng chả buồn để ý đến xe ko nhận xét về quán hay vì đã nói rõ ràng quán vỉa hè Nhưng nếu có thể thêm đèn cho sáng hơn thì giá thì có vẻ so với các quán khác bán món nhưng dù vậy mình vẫn thấy số tiền bỏ ra ko đáng chút đầu và cũng sẽ là lần Mình ko muốn review tệ như thế này nhưng hi vọng chủ quán sẽ thay đổi phong cách làm ăn,neg
702,2.6, Mấy đồ ăn ở đây quá đúng như món ăn kinh khủng,neg
446,5.0, Xôi ướt và kem quá nuốt xong còn lợ lợ vị ngọt trong Ngon nhất có lẽ là dừa khô bùi Quán đông mà nhân viên ít nên xe tự đồ phải Thấy kem ngọt quá nên chả thử chè So vs các hàng kem xôi khác thì ở đây quá Sẽ ko quay,neg
814,2.6, Nước Cf Quá,neg
90,9.2, Phở cuốn ở đây qá Ăn no ự cả gia đình hết co hơn gi Quán rộng thoáng mát,pos
853,1.0, Người Hà nội nhưng hôm nay là lần đầu đi ăn phở Nổi vì ngại ox nghiện phở nên thử giác thực sự thất vọng lắm luôn vì bánh phở tưoi nhg chụng lần thành phở ngọt kiểu mì chính hoặc xếp hàng như bao Thịt bò nhạt bg trở lại va cũng tự hỏi sao mng lại thik ăn đến,neg
595,5.0, Quán nằm ngay mặt đường nên cũng khá dễ thấy không gian hơi nhỏ được cái không bí quá vì có tương đối nhiều quạt quán sạch vừa đủ vừa vào là phải gọi luôn tầm sau là rau bún thịt đầy đủ trước mặt rồi nước mắm theo mình thấy thì quá nhiều tỏi chắc cũng vì mình là đứa ghét tỏi kinh khủng con bạn mình uống sữa đậu nành thì thấy con muỗi chết nổi lềnh bềnh ở đấy bọn mình ăn trưa trời mưa to luôn mà cô nhân viên còn nói ăn xong chưa để cô dọn cũng may là anh nhân viên trông xe không ngại mưa đi sang bên đường dắt xe cho mình chứ không chắc phải đứng trước cửa quán dài dài,neu
449,5.0, Alo cho muốn mua gà rán,neu
283,9.4, Ăn ở đây dc mấy năm r giá cả hợp mà ohujc vụ rất nhank luôn luôn muốn đến đây ăn đầu tiên nếu muốn ăn bmy chảo,pos
486,5.0, Đây la bún đậu nhà mình,neu
354,5.0, Hôm qua vừa uống chattime Ngon nhất là trân châu ấy to giòn mà vẫn Thích đến hàng nào mà nhân viên nhớ khách ý và nhân viên chattime như em rất ngoan khi nói chuyện với Còn hôm qua mình gọi trà sữa nhài và matcha trân châu thì trà nhài k dc thơm cho nhài chỉ thoang thoảng còn matcha thì lại rất Mình toàn mua hôm mưa còn dc em nv ra tận xe đưa đồ cho chung chattime luôn là lựa chọn số một của À quên mình cảm thấy uống đường là vừa nhất đấy,neu
695,3.4, Mình là dân Thái Thịnh nhà mình cách quán ăn này có vài mét nhưng lần cuối cùng mình ăn bánh mì ở đấy phải cách đây năm Đồ siêu ngấy siêu quán thì bẩn,neg
303,9.0, Không biết đây là lần thứ bao nhiêu mình đến wanna waffle rồi vì thực sự rất thích đồ ở Chất lượng thì khỏi nói Ngon và Giá tiền đáng với chất Lần này thì mình thử món mặn của Không nhớ tên lắm nhưng mình cũng rất Nhìn tưởng bé nhưng mà ăn no lắm Có cả salad ăn kèm cx ngon Một suất này ăn thì đủ các chất dinh dưỡng luôn ở đinnh tiên hoàng này rộng hơn hẳn ở triệu việt Viê ra hồ gươm đẹp mê Decor quán cũng có cả khu bán sổ nhìn trông hay Nếu bạn nào tiện đi chơi ở phố đi bộ thì cũng nên thử ghé qua lần xem sao,pos
542,5.0, Đồ ăn siêu ngon so với giá cả và không gian thì hoàn toàn hợp lý vì đây là sport bar cai cấp,neu
345,4.2, ăn mỳ cay chả khác gì mỳ tôm r cho đống ớt bột vào,neu
300,9.0, Cái khu này thì đông thôi rôi là Buổi tối hai đứa bọn mình hay lẳng xe lên hồ xong đi bộ ở phố cổ rồi ngồi đay kết thúc làm cốc bia cỏ cho mát mẻ ăn thì ở đây có lạc nem chua nem rán chân gà cánh củng nem chạo nem phùng đủ Chất lượng thì đâu cũng cơ mà bọn mình thích uống bia cỏ và ngồi đây chủ yếu lấy không khí với ngắm gái là chính thôi chứ cũng không để thưởng thức đồ ăn vì nếu không sẽ không vào đây cái quen chủ nên chủ rất xởi cả người lai rai nhé,pos
820,2.4, Ngồi vỉa hè vừa nóng vừa bụi vừa khói mà giá thì quá Mới fix thực đơn giá trung bình là đĩa lèo tèo vài miếng thịt xắt thì to ăn muốn nghẹn Tẩm ướp bh cũg nhạt nhẽo đồ ăn kèm như dưa dưa muối mì tự mang ra cũg tự tính tiền đi người gọi đĩa đĩa đĩa bò trà đá hết thế mình thà bỏ ra thêm vài chục nghìn vào nhà hàng ngồi máy lạnh buffet nướng còn no hơn,neg
